文件ID,文件名称,文件状态,创建时间,视频时长,视频大小,最近更新,类别,标签,视频地址（原始）,视频地址（原始带水印）,视频地址（手机MP4）,视频地址（标清MP4）,视频地址（高清MP4）,视频地址（超清MP4）,视频地址（手机FLV）,视频地址（标清FLV）,视频地址（高清FLV）,视频地址（手机HLS）,视频地址（标清HLS）,视频地址（高清HLS）,视频地址（超清HLS）,视频含播放器发布HTML,视频含播放器FLASH代码,视频含播放器IFRAME代码,分享（原始）,分享（原始带水印）,分享（手机MP4）,分享（标清MP4）,分享（高清MP4）,分享（超清MP4）,分享（手机FLV）,分享（标清FLV）,分享（高清FLV）,分享（手机HLS）,分享（标清HLS）,分享（高清HLS）,分享（超清HLS）
"	5285890792069375907",VID_20190226_174336_640,正常,"2019-07-28 09:39:43",10,"	730162","2019-07-28 09:39:50",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e6a60fa5285890792069375907/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069375907"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069375907"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069375907"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069375907&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069375907/iplayer.html?appid=1252064124&fileid=5285890792069375907&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069357298",VID_20190226_184059_640,正常,"2019-07-28 09:39:48",29,"	1911733","2019-07-28 09:39:50",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e472c1d5285890792069357298/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069357298"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069357298"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069357298"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069357298&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069357298/iplayer.html?appid=1252064124&fileid=5285890792069357298&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069352001",VID_20190302_113017_640,正常,"2019-07-28 09:39:52",17,"	1031540","2019-07-28 09:39:54",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e4464865285890792069352001/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069352001"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069352001"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069352001"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069352001&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069352001/iplayer.html?appid=1252064124&fileid=5285890792069352001&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069376481",VID_20190427_101321_640,正常,"2019-07-28 09:40:03",79,"	5780880","2019-07-28 09:40:05",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e6ad9185285890792069376481/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069376481"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069376481"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069376481"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069376481&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069376481/iplayer.html?appid=1252064124&fileid=5285890792069376481&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069403221",VID_20190427_105747_640,正常,"2019-07-28 09:40:05",7,"	439883","2019-07-28 09:40:06",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/103fa7c75285890792069403221/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069403221"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069403221"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069403221"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069403221&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069403221/iplayer.html?appid=1252064124&fileid=5285890792069403221&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069377119",VID_20190427_105804_640,正常,"2019-07-28 09:40:08",10,"	701547","2019-07-28 09:40:08",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e6b57d75285890792069377119/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069377119"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069377119"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069377119"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069377119&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069377119/iplayer.html?appid=1252064124&fileid=5285890792069377119&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069403422",VID_20190427_105826_640,正常,"2019-07-28 09:40:10",13,"	911605","2019-07-28 09:40:12",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/103fb04a5285890792069403422/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069403422"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069403422"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069403422"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069403422&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069403422/iplayer.html?appid=1252064124&fileid=5285890792069403422&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069403570",VID_20190427_105957_640,正常,"2019-07-28 09:40:12",2,"	173661","2019-07-28 09:40:12",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/103fb52e5285890792069403570/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069403570"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069403570"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069403570"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069403570&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069403570/iplayer.html?appid=1252064124&fileid=5285890792069403570&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069358725",VID_20190427_212648_640,正常,"2019-07-28 09:40:16",25,"	1707990","2019-07-28 09:40:17",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e47ccd95285890792069358725/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069358725"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069358725"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069358725"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069358725&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069358725/iplayer.html?appid=1252064124&fileid=5285890792069358725&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069403854",VID_20190427_221240_640,正常,"2019-07-28 09:40:25",48,"	3544171","2019-07-28 09:40:27",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/103fc1b35285890792069403854/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069403854"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069403854"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069403854"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069403854&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069403854/iplayer.html?appid=1252064124&fileid=5285890792069403854&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069378141",VID_20190501_125707_640,正常,"2019-07-28 09:40:27",6,"	448539","2019-07-28 09:40:29",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e6be4935285890792069378141/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069378141"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069378141"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069378141"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069378141&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069378141/iplayer.html?appid=1252064124&fileid=5285890792069378141&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069359463",VID_20190501_130059_640,正常,"2019-07-28 09:40:31",25,"	1768709","2019-07-28 09:40:32",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/0e484cf95285890792069359463/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069359463"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069359463"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069359463"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069359463&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069359463/iplayer.html?appid=1252064124&fileid=5285890792069359463&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
"	5285890792069404587",VID_20190502_093703_640,正常,"2019-07-28 09:40:36",20,"	1476217","2019-07-28 09:40:38",其他,,http://1252064124.vod2.myqcloud.com/46ce88bdvodcq1252064124/104041b75285890792069404587/f0.mp4,,,,,,,,,,,,,"<div id=""id_video_container_5285890792069404587"" style=""width:100%;height:640px;""></div><script src=""https://imgcache.qq.com/open/qcloud/video/h5/h5connect.js"" charset=""utf-8""></script><script type=""text/javascript"">(function(){var option ={""auto_play"":""0"",""file_id"":""5285890792069404587"",""app_id"":1252064124,""width"":360,""height"":640};/*调用播放器进行播放*/new qcVideo.Player(/*代码中的id_video_container将会作为播放器放置的容器使用,可自行替换*/""id_video_container_5285890792069404587"",option);})()</script>",https://imgcache.qq.com/open/qcloud/video/flash/video_player.swf?swfv=beta1&auto_play=0&file_id=5285890792069404587&app_id=1252064124&version=1,"<iframe src=""https://playvideo.qcloud.com/vod/5285890792069404587/iplayer.html?appid=1252064124&fileid=5285890792069404587&autoplay=0&sw=360&sh=640"" frameborder=""0"" width=""100%"" height=""640"" scrolling=""no""></iframe><!-- 页面内多处使用iframe代码，后面的JS代码只需要使用一次(作用是调整iframe的高度) --><script src=""//imgcache.qq.com/open/qcloud/video/h5/fixifmheight.js"" charset=""utf-8""></script>",,,,,,,,,,,,,
